"Route","Yeartaken","Month","Day","Hour","Volume"
"N18",2016,"July","Sun",22,"514"
"N18",2016,"July","Sun",23,"299"
"N18",2016,"July","Mon",0,"132"
"N18",2016,"July","Mon",1,"92"
"N18",2016,"July","Mon",2,"57"
"N18",2016,"July","Mon",3,"52"
"N18",2016,"July","Mon",4,"57"
"N18",2016,"July","Mon",5,"183"
"N18",2016,"July","Mon",6,"603"
"N18",2016,"July","Mon",7,"1296"
"N18",2016,"July","Mon",8,"1270"
"N18",2016,"July","Mon",9,"1171"
"N18",2016,"July","Mon",10,"1307"
"N18",2016,"July","Mon",11,"1469"
"N18",2016,"July","Mon",12,"1596"
"N18",2016,"July","Mon",13,"1462"
"N18",2016,"July","Mon",14,"1593"
"N18",2016,"July","Mon",15,"1616"
"N18",2016,"July","Mon",16,"1492"
"N18",2016,"July","Mon",17,"1625"
"N18",2016,"July","Mon",18,"1522"
"N18",2016,"July","Mon",19,"1105"
"N18",2016,"July","Mon",20,"940"
"N18",2016,"July","Mon",21,"692"
"N18",2016,"July","Mon",22,"426"
"N18",2016,"July","Mon",23,"226"
"N18",2016,"July","Tue",0,"137"
"N18",2016,"July","Tue",1,"86"
"N18",2016,"July","Tue",2,"67"
"N18",2016,"July","Tue",3,"66"
"N18",2016,"July","Tue",4,"68"
"N18",2016,"July","Tue",5,"161"
"N18",2016,"July","Tue",6,"523"
"N18",2016,"July","Tue",7,"1217"
"N18",2016,"July","Tue",8,"1249"
"N18",2016,"July","Tue",9,"1152"
"N18",2016,"July","Tue",10,"1316"
"N18",2016,"July","Tue",11,"1346"
"N18",2016,"July","Tue",12,"1430"
"N18",2016,"July","Tue",13,"1515"
"N18",2016,"July","Tue",14,"1496"
"N18",2016,"July","Tue",15,"1599"
"N18",2016,"July","Tue",16,"1522"
"N18",2016,"July","Tue",17,"1725"
"N18",2016,"July","Tue",18,"1512"
"N18",2016,"July","Tue",19,"1079"
"N18",2016,"July","Tue",20,"879"
"N18",2016,"July","Tue",21,"707"
"N18",2016,"July","Tue",22,"455"
"N18",2016,"July","Tue",23,"273"
"N18",2016,"July","Wed",0,"142"
"N18",2016,"July","Wed",1,"76"
"N18",2016,"July","Wed",2,"59"
"N18",2016,"July","Wed",3,"64"
"N18",2016,"July","Wed",4,"56"
"N18",2016,"July","Wed",5,"151"
"N18",2016,"July","Wed",6,"527"
"N18",2016,"July","Wed",7,"1161"
"N18",2016,"July","Wed",8,"1189"
"N18",2016,"July","Wed",9,"1154"
"N18",2016,"July","Wed",10,"1309"
"N18",2016,"July","Wed",11,"1472"
"N18",2016,"July","Wed",12,"1722"
"N18",2016,"July","Wed",13,"1599"
"N18",2016,"July","Wed",14,"1429"
"N18",2016,"July","Wed",15,"1318"
"N18",2016,"July","Wed",16,"1599"
"N18",2016,"July","Wed",17,"1716"
"N18",2016,"July","Wed",18,"1648"
"N18",2016,"July","Wed",19,"1498"
"N18",2016,"July","Wed",20,"1009"
"N18",2016,"July","Wed",21,"746"
"N18",2016,"July","Wed",22,"535"
"N18",2016,"July","Wed",23,"358"
"N18",2016,"July","Thu",0,"174"
"N18",2016,"July","Thu",1,"117"
"N18",2016,"July","Thu",2,"81"
"N18",2016,"July","Thu",3,"84"
"N18",2016,"July","Thu",4,"93"
"N18",2016,"July","Thu",5,"145"
"N18",2016,"July","Thu",6,"487"
"N18",2016,"July","Thu",7,"1065"
"N18",2016,"July","Thu",8,"1181"
"N18",2016,"July","Thu",9,"1171"
"N18",2016,"July","Thu",10,"1421"
"N18",2016,"July","Thu",11,"1664"
"N18",2016,"July","Thu",12,"1504"
"N18",2016,"July","Thu",13,"1484"
"N18",2016,"July","Thu",14,"1388"
"N18",2016,"July","Thu",15,"1501"
"N18",2016,"July","Thu",16,"1546"
"N18",2016,"July","Thu",17,"1634"
"N18",2016,"July","Thu",18,"1630"
"N18",2016,"July","Thu",19,"1307"
"N18",2016,"July","Thu",20,"893"
"N18",2016,"July","Thu",21,"666"
"N18",2016,"July","Thu",22,"525"
"N18",2016,"July","Thu",23,"355"
"N18",2016,"July","Fri",0,"176"
"N18",2016,"July","Fri",1,"160"
"N18",2016,"July","Fri",2,"141"
"N18",2016,"July","Fri",3,"119"
"N18",2016,"July","Fri",4,"104"
"N18",2016,"July","Fri",5,"155"
"N18",2016,"July","Fri",6,"391"
"N18",2016,"July","Fri",7,"923"
"N18",2016,"July","Fri",8,"1018"
"N18",2016,"July","Fri",9,"1157"
"N18",2016,"July","Fri",10,"1357"
"N18",2016,"July","Fri",11,"1619"
"N18",2016,"July","Fri",12,"1713"
"N18",2016,"July","Fri",13,"1803"
"N18",2016,"July","Fri",14,"1739"
"N18",2016,"July","Fri",15,"1870"
"N18",2016,"July","Fri",16,"1908"
"N18",2016,"July","Fri",17,"1786"
"N18",2016,"July","Fri",18,"1642"
"N18",2016,"July","Fri",19,"1334"
"N18",2016,"July","Fri",20,"1195"
"N18",2016,"July","Fri",21,"938"
"N18",2016,"July","Fri",22,"601"
"N18",2016,"July","Fri",23,"352"
"N18",2016,"July","Sat",0,"250"
"N18",2016,"July","Sat",1,"193"
"N18",2016,"July","Sat",2,"161"
"N18",2016,"July","Sat",3,"157"
"N18",2016,"July","Sat",4,"121"
"N18",2016,"July","Sat",5,"145"
"N18",2016,"July","Sat",6,"171"
"N18",2016,"July","Sat",7,"370"
"N18",2016,"July","Sat",8,"597"
"N18",2016,"July","Sat",9,"947"
"N18",2016,"July","Sat",10,"1380"
"N18",2016,"July","Sat",11,"1872"
"N18",2016,"July","Sat",12,"1809"
"N18",2016,"July","Sat",13,"1826"
"N18",2016,"July","Sat",14,"1721"
"N18",2016,"July","Sat",15,"1665"
"N18",2016,"July","Sat",16,"1686"
"N18",2016,"July","Sat",17,"1492"
"N18",2016,"July","Sat",18,"1498"
"N18",2016,"July","Sat",19,"1121"
"N18",2016,"July","Sat",20,"860"
"N18",2016,"July","Sat",21,"643"
"N18",2016,"July","Sat",22,"464"
"N18",2016,"July","Sat",23,"297"
"N18",2016,"July","Sun",0,"176"
"N18",2016,"July","Sun",1,"138"
"N18",2016,"July","Sun",2,"124"
"N18",2016,"July","Sun",3,"127"
"N18",2016,"July","Sun",4,"109"
"N18",2016,"July","Sun",5,"111"
"N18",2016,"July","Sun",6,"161"
"N18",2016,"July","Sun",7,"272"
"N18",2016,"July","Sun",8,"386"
"N18",2016,"July","Sun",9,"629"
"N18",2016,"July","Sun",10,"1035"
"N18",2016,"July","Sun",11,"1456"
"N18",2016,"July","Sun",12,"1719"
"N18",2016,"July","Sun",13,"1792"
"N18",2016,"July","Sun",14,"1622"
"N18",2016,"July","Sun",15,"1346"
"N18",2016,"July","Sun",16,"975"
"N18",2016,"July","Sun",17,"1322"
"N18",2016,"July","Sun",18,"1682"
"N18",2016,"July","Sun",19,"1295"
"N18",2016,"July","Sun",20,"988"
"N18",2016,"July","Sun",21,"653"
"N18",2016,"July","Sun",22,"406"
"N18",2016,"July","Sun",23,"280"
"N18",2016,"August","Mon",0,"144"
"N18",2016,"August","Mon",1,"95"
"N18",2016,"August","Mon",2,"70"
"N18",2016,"August","Mon",3,"66"
"N18",2016,"August","Mon",4,"60"
"N18",2016,"August","Mon",5,"100"
"N18",2016,"August","Mon",6,"178"
"N18",2016,"August","Mon",7,"274"
"N18",2016,"August","Mon",8,"376"
"N18",2016,"August","Mon",9,"523"
"N18",2016,"August","Mon",10,"957"
"N18",2016,"August","Mon",11,"1293"
"N18",2016,"August","Mon",12,"1622"
"N18",2016,"August","Mon",13,"1729"
"N18",2016,"August","Mon",14,"1634"
"N18",2016,"August","Mon",15,"1708"
"N18",2016,"August","Mon",16,"1703"
"N18",2016,"August","Mon",17,"1592"
"N18",2016,"August","Mon",18,"1504"
"N18",2016,"August","Mon",19,"1177"
"N18",2016,"August","Mon",20,"899"
"N18",2016,"August","Mon",21,"620"
"N18",2016,"August","Mon",22,"413"
"N18",2016,"August","Mon",23,"225"
"N18",2016,"August","Tue",0,"114"
"N18",2016,"August","Tue",1,"61"
"N18",2016,"August","Tue",2,"44"
"N18",2016,"August","Tue",3,"44"
"N18",2016,"August","Tue",4,"63"
"N18",2016,"August","Tue",5,"174"
"N18",2016,"August","Tue",6,"608"
"N18",2016,"August","Tue",7,"1343"
"N18",2016,"August","Tue",8,"1296"
"N18",2016,"August","Tue",9,"1192"
"N18",2016,"August","Tue",10,"1313"
"N18",2016,"August","Tue",11,"1420"
"N18",2016,"August","Tue",12,"1491"
"N18",2016,"August","Tue",13,"1448"
"N18",2016,"August","Tue",14,"1580"
"N18",2016,"August","Tue",15,"1504"
"N18",2016,"August","Tue",16,"1651"
"N18",2016,"August","Tue",17,"1762"
"N18",2016,"August","Tue",18,"1757"
"N18",2016,"August","Tue",19,"1229"
"N18",2016,"August","Tue",20,"854"
"N18",2016,"August","Tue",21,"579"
"N18",2016,"August","Tue",22,"398"
"N18",2016,"August","Tue",23,"214"
"N18",2016,"August","Wed",0,"127"
"N18",2016,"August","Wed",1,"61"
"N18",2016,"August","Wed",2,"45"
"N18",2016,"August","Wed",3,"39"
"N18",2016,"August","Wed",4,"45"
"N18",2016,"August","Wed",5,"157"
"N18",2016,"August","Wed",6,"521"
"N18",2016,"August","Wed",7,"1247"
"N18",2016,"August","Wed",8,"1278"
"N18",2016,"August","Wed",9,"1207"
"N18",2016,"August","Wed",10,"1257"
"N18",2016,"August","Wed",11,"1530"
"N18",2016,"August","Wed",12,"1469"
"N18",2016,"August","Wed",13,"1487"
"N18",2016,"August","Wed",14,"1462"
"N18",2016,"August","Wed",15,"1550"
"N18",2016,"August","Wed",16,"1616"
"N18",2016,"August","Wed",17,"1816"
"N18",2016,"August","Wed",18,"1710"
"N18",2016,"August","Wed",19,"1260"
"N18",2016,"August","Wed",20,"842"
"N18",2016,"August","Wed",21,"561"
"N18",2016,"August","Wed",22,"405"
"N18",2016,"August","Wed",23,"281"
"N18",2016,"August","Thu",0,"127"
"N18",2016,"August","Thu",1,"50"
"N18",2016,"August","Thu",2,"57"
"N18",2016,"August","Thu",3,"95"
"N18",2016,"August","Thu",4,"70"
"N18",2016,"August","Thu",5,"127"
"N18",2016,"August","Thu",6,"533"
"N18",2016,"August","Thu",7,"1224"
"N18",2016,"August","Thu",8,"1279"
"N18",2016,"August","Thu",9,"1192"
"N18",2016,"August","Thu",10,"1353"
"N18",2016,"August","Thu",11,"1533"
"N18",2016,"August","Thu",12,"1469"
"N18",2016,"August","Thu",13,"1545"
"N18",2016,"August","Thu",14,"1490"
"N18",2016,"August","Thu",15,"1533"
"N18",2016,"August","Thu",16,"1643"
"N18",2016,"August","Thu",17,"1876"
"N18",2016,"August","Thu",18,"1805"
"N18",2016,"August","Thu",19,"1348"
"N18",2016,"August","Thu",20,"1004"
"N18",2016,"August","Thu",21,"746"
"N18",2016,"August","Thu",22,"466"
"N18",2016,"August","Thu",23,"258"
"N18",2016,"August","Fri",0,"122"
"N18",2016,"August","Fri",1,"82"
"N18",2016,"August","Fri",2,"52"
"N18",2016,"August","Fri",3,"44"
"N18",2016,"August","Fri",4,"70"
"N18",2016,"August","Fri",5,"138"
"N18",2016,"August","Fri",6,"525"
"N18",2016,"August","Fri",7,"1170"
"N18",2016,"August","Fri",8,"1300"
"N18",2016,"August","Fri",9,"1244"
"N18",2016,"August","Fri",10,"1427"
"N18",2016,"August","Fri",11,"1577"
"N18",2016,"August","Fri",12,"1595"
"N18",2016,"August","Fri",13,"1634"
"N18",2016,"August","Fri",14,"1652"
"N18",2016,"August","Fri",15,"1815"
"N18",2016,"August","Fri",16,"1858"
"N18",2016,"August","Fri",17,"1955"
"N18",2016,"August","Fri",18,"1865"
"N18",2016,"August","Fri",19,"1390"
"N18",2016,"August","Fri",20,"1093"
"N18",2016,"August","Fri",21,"757"
"N18",2016,"August","Fri",22,"572"
"N18",2016,"August","Fri",23,"331"
"N18",2016,"August","Sat",0,"202"
"N18",2016,"August","Sat",1,"130"
"N18",2016,"August","Sat",2,"67"
"N18",2016,"August","Sat",3,"61"
"N18",2016,"August","Sat",4,"70"
"N18",2016,"August","Sat",5,"122"
"N18",2016,"August","Sat",6,"186"
"N18",2016,"August","Sat",7,"397"
"N18",2016,"August","Sat",8,"661"
"N18",2016,"August","Sat",9,"981"
"N18",2016,"August","Sat",10,"1387"
"N18",2016,"August","Sat",11,"1701"
"N18",2016,"August","Sat",12,"1772"
"N18",2016,"August","Sat",13,"1752"
"N18",2016,"August","Sat",14,"1717"
"N18",2016,"August","Sat",15,"1646"
"N18",2016,"August","Sat",16,"1573"
"N18",2016,"August","Sat",17,"1600"
"N18",2016,"August","Sat",18,"1483"
"N18",2016,"August","Sat",19,"1150"
"N18",2016,"August","Sat",20,"886"
"N18",2016,"August","Sat",21,"687"
"N18",2016,"August","Sat",22,"480"
"N18",2016,"August","Sat",23,"252"
"N18",2016,"August","Sun",0,"151"
"N18",2016,"August","Sun",1,"124"
"N18",2016,"August","Sun",2,"101"
"N18",2016,"August","Sun",3,"82"
"N18",2016,"August","Sun",4,"56"
"N18",2016,"August","Sun",5,"63"
"N18",2016,"August","Sun",6,"123"
"N18",2016,"August","Sun",7,"225"
"N18",2016,"August","Sun",8,"352"
"N18",2016,"August","Sun",9,"604"
"N18",2016,"August","Sun",10,"1007"
"N18",2016,"August","Sun",11,"1363"
"N18",2016,"August","Sun",12,"1599"
"N18",2016,"August","Sun",13,"1629"
"N18",2016,"August","Sun",14,"1546"
"N18",2016,"August","Sun",15,"1666"
"N18",2016,"August","Sun",16,"1575"
"N18",2016,"August","Sun",17,"1546"
"N18",2016,"August","Sun",18,"1482"
"N18",2016,"August","Sun",19,"1227"
"N18",2016,"August","Sun",20,"1022"
"N18",2016,"August","Sun",21,"745"
"N18",2016,"August","Sun",22,"483"
"N18",2016,"August","Sun",23,"239"
"N18",2016,"August","Mon",0,"111"
"N18",2016,"August","Mon",1,"100"
"N18",2016,"August","Mon",2,"46"
"N18",2016,"August","Mon",3,"45"
"N18",2016,"August","Mon",4,"67"
"N18",2016,"August","Mon",5,"201"
"N18",2016,"August","Mon",6,"617"
"N18",2016,"August","Mon",7,"1459"
"N18",2016,"August","Mon",8,"1431"
"N18",2016,"August","Mon",9,"1290"
"N18",2016,"August","Mon",10,"1431"
"N18",2016,"August","Mon",11,"1491"
"N18",2016,"August","Mon",12,"1496"
"N18",2016,"August","Mon",13,"1522"
"N18",2016,"August","Mon",14,"1516"
"N18",2016,"August","Mon",15,"1539"
"N18",2016,"August","Mon",16,"1711"
"N18",2016,"August","Mon",17,"1887"
"N18",2016,"August","Mon",18,"1833"
"N18",2016,"August","Mon",19,"1306"
"N18",2016,"August","Mon",20,"903"
"N18",2016,"August","Mon",21,"639"
"N18",2016,"August","Mon",22,"463"
"N18",2016,"August","Mon",23,"238"
"N18",2016,"August","Tue",0,"131"
"N18",2016,"August","Tue",1,"72"
"N18",2016,"August","Tue",2,"54"
"N18",2016,"August","Tue",3,"38"
"N18",2016,"August","Tue",4,"62"
"N18",2016,"August","Tue",5,"174"
"N18",2016,"August","Tue",6,"544"
"N18",2016,"August","Tue",7,"1376"
"N18",2016,"August","Tue",8,"1405"
"N18",2016,"August","Tue",9,"1314"
"N18",2016,"August","Tue",10,"1401"
"N18",2016,"August","Tue",11,"1492"
"N18",2016,"August","Tue",12,"1438"
"N18",2016,"August","Tue",13,"1490"
"N18",2016,"August","Tue",14,"1479"
"N18",2016,"August","Tue",15,"1526"
"N18",2016,"August","Tue",16,"1732"
"N18",2016,"August","Tue",17,"1947"
"N18",2016,"August","Tue",18,"1832"
"N18",2016,"August","Tue",19,"1360"
"N18",2016,"August","Tue",20,"815"
"N18",2016,"August","Tue",21,"646"
"N18",2016,"August","Tue",22,"442"
"N18",2016,"August","Tue",23,"249"
"N18",2016,"August","Wed",0,"119"
"N18",2016,"August","Wed",1,"64"
"N18",2016,"August","Wed",2,"53"
"N18",2016,"August","Wed",3,"59"
"N18",2016,"August","Wed",4,"49"
"N18",2016,"August","Wed",5,"162"
"N18",2016,"August","Wed",6,"586"
"N18",2016,"August","Wed",7,"1324"
"N18",2016,"August","Wed",8,"1410"
"N18",2016,"August","Wed",9,"1265"
"N18",2016,"August","Wed",10,"1460"
"N18",2016,"August","Wed",11,"1558"
"N18",2016,"August","Wed",12,"1497"
"N18",2016,"August","Wed",13,"1421"
"N18",2016,"August","Wed",14,"1493"
"N18",2016,"August","Wed",15,"1539"
"N18",2016,"August","Wed",16,"1712"
"N18",2016,"August","Wed",17,"1871"
"N18",2016,"August","Wed",18,"1885"
"N18",2016,"August","Wed",19,"1475"
"N18",2016,"August","Wed",20,"958"
"N18",2016,"August","Wed",21,"663"
"N18",2016,"August","Wed",22,"406"
"N18",2016,"August","Wed",23,"286"
"N18",2016,"August","Thu",0,"129"
"N18",2016,"August","Thu",1,"80"
"N18",2016,"August","Thu",2,"58"
"N18",2016,"August","Thu",3,"49"
"N18",2016,"August","Thu",4,"71"
"N18",2016,"August","Thu",5,"164"
"N18",2016,"August","Thu",6,"563"
"N18",2016,"August","Thu",7,"1372"
"N18",2016,"August","Thu",8,"1361"
"N18",2016,"August","Thu",9,"1198"
"N18",2016,"August","Thu",10,"1500"
"N18",2016,"August","Thu",11,"1442"
"N18",2016,"August","Thu",12,"1454"
"N18",2016,"August","Thu",13,"1452"
"N18",2016,"August","Thu",14,"1473"
"N18",2016,"August","Thu",15,"1613"
"N18",2016,"August","Thu",16,"1682"
"N18",2016,"August","Thu",17,"1808"
"N18",2016,"August","Thu",18,"1779"
"N18",2016,"August","Thu",19,"1396"
"N18",2016,"August","Thu",20,"896"
"N18",2016,"August","Thu",21,"677"
"N18",2016,"August","Thu",22,"477"
"N18",2016,"August","Thu",23,"312"
"N18",2016,"August","Fri",0,"149"
"N18",2016,"August","Fri",1,"98"
"N18",2016,"August","Fri",2,"56"
"N18",2016,"August","Fri",3,"37"
"N18",2016,"August","Fri",4,"50"
"N18",2016,"August","Fri",5,"162"
"N18",2016,"August","Fri",6,"546"
"N18",2016,"August","Fri",7,"1215"
"N18",2016,"August","Fri",8,"1292"
"N18",2016,"August","Fri",9,"1246"
"N18",2016,"August","Fri",10,"1396"
"N18",2016,"August","Fri",11,"1496"
"N18",2016,"August","Fri",12,"1588"
"N18",2016,"August","Fri",13,"1604"
"N18",2016,"August","Fri",14,"1486"
"N18",2016,"August","Fri",15,"1702"
"N18",2016,"August","Fri",16,"1828"
"N18",2016,"August","Fri",17,"1803"
"N18",2016,"August","Fri",18,"1899"
"N18",2016,"August","Fri",19,"1351"
"N18",2016,"August","Fri",20,"937"
"N18",2016,"August","Fri",21,"678"
"N18",2016,"August","Fri",22,"441"
"N18",2016,"August","Fri",23,"299"
"N18",2016,"August","Sat",0,"136"
"N18",2016,"August","Sat",1,"113"
"N18",2016,"August","Sat",2,"85"
"N18",2016,"August","Sat",3,"75"
"N18",2016,"August","Sat",4,"59"
"N18",2016,"August","Sat",5,"115"
"N18",2016,"August","Sat",6,"189"
"N18",2016,"August","Sat",7,"448"
"N18",2016,"August","Sat",8,"701"
"N18",2016,"August","Sat",9,"1055"
"N18",2016,"August","Sat",10,"1432"
"N18",2016,"August","Sat",11,"1615"
"N18",2016,"August","Sat",12,"1687"
"N18",2016,"August","Sat",13,"1759"
"N18",2016,"August","Sat",14,"1564"
"N18",2016,"August","Sat",15,"1639"
"N18",2016,"August","Sat",16,"1628"
"N18",2016,"August","Sat",17,"1540"
"N18",2016,"August","Sat",18,"1482"
"N18",2016,"August","Sat",19,"1060"
"N18",2016,"August","Sat",20,"802"
"N18",2016,"August","Sat",21,"663"
"N18",2016,"August","Sat",22,"501"
"N18",2016,"August","Sat",23,"326"
"N18",2016,"August","Sun",0,"182"
"N18",2016,"August","Sun",1,"111"
"N18",2016,"August","Sun",2,"91"
"N18",2016,"August","Sun",3,"60"
"N18",2016,"August","Sun",4,"53"
"N18",2016,"August","Sun",5,"82"
"N18",2016,"August","Sun",6,"140"
"N18",2016,"August","Sun",7,"277"
"N18",2016,"August","Sun",8,"429"
"N18",2016,"August","Sun",9,"733"
"N18",2016,"August","Sun",10,"995"
"N18",2016,"August","Sun",11,"1290"
"N18",2016,"August","Sun",12,"1549"
"N18",2016,"August","Sun",13,"1522"
"N18",2016,"August","Sun",14,"1493"
"N18",2016,"August","Sun",15,"1388"
"N18",2016,"August","Sun",16,"1242"
"N18",2016,"August","Sun",17,"1475"
"N18",2016,"August","Sun",18,"1453"
"N18",2016,"August","Sun",19,"1332"
"N18",2016,"August","Sun",20,"1051"
"N18",2016,"August","Sun",21,"837"
"N18",2016,"August","Sun",22,"528"
"N18",2016,"August","Sun",23,"274"
"N18",2016,"August","Mon",0,"114"
"N18",2016,"August","Mon",1,"83"
"N18",2016,"August","Mon",2,"53"
"N18",2016,"August","Mon",3,"41"
"N18",2016,"August","Mon",4,"79"
"N18",2016,"August","Mon",5,"196"
"N18",2016,"August","Mon",6,"702"
"N18",2016,"August","Mon",7,"1362"
"N18",2016,"August","Mon",8,"1400"
"N18",2016,"August","Mon",9,"1241"
"N18",2016,"August","Mon",10,"1237"
"N18",2016,"August","Mon",11,"1339"
"N18",2016,"August","Mon",12,"1268"
"N18",2016,"August","Mon",13,"1194"
"N18",2016,"August","Mon",14,"1069"
"N18",2016,"August","Mon",15,"1257"
"N18",2016,"August","Mon",16,"1194"
"N18",2016,"August","Mon",17,"1605"
"N18",2016,"August","Mon",18,"1807"
"N18",2016,"August","Mon",19,"1299"
"N18",2016,"August","Mon",20,"938"
"N18",2016,"August","Mon",21,"688"
"N18",2016,"August","Mon",22,"516"
"N18",2016,"August","Mon",23,"251"
"N18",2016,"August","Tue",0,"136"
"N18",2016,"August","Tue",1,"90"
"N18",2016,"August","Tue",2,"47"
"N18",2016,"August","Tue",3,"41"
"N18",2016,"August","Tue",4,"62"
"N18",2016,"August","Tue",5,"176"
"N18",2016,"August","Tue",6,"617"
"N18",2016,"August","Tue",7,"1339"
"N18",2016,"August","Tue",8,"1262"
"N18",2016,"August","Tue",9,"1222"
"N18",2016,"August","Tue",10,"1182"
"N18",2016,"August","Tue",11,"1295"
"N18",2016,"August","Tue",12,"1159"
"N18",2016,"August","Tue",13,"1268"
"N18",2016,"August","Tue",14,"1151"
"N18",2016,"August","Tue",15,"1305"
"N18",2016,"August","Tue",16,"1304"
"N18",2016,"August","Tue",17,"1589"
"N18",2016,"August","Tue",18,"1692"
"N18",2016,"August","Tue",19,"1336"
"N18",2016,"August","Tue",20,"934"
"N18",2016,"August","Tue",21,"737"
"N18",2016,"August","Tue",22,"463"
"N18",2016,"August","Tue",23,"274"
"N18",2016,"August","Wed",0,"138"
"N18",2016,"August","Wed",1,"75"
"N18",2016,"August","Wed",2,"59"
"N18",2016,"August","Wed",3,"56"
"N18",2016,"August","Wed",4,"63"
"N18",2016,"August","Wed",5,"147"
"N18",2016,"August","Wed",6,"604"
"N18",2016,"August","Wed",7,"1303"
"N18",2016,"August","Wed",8,"1281"
"N18",2016,"August","Wed",9,"1135"
"N18",2016,"August","Wed",10,"1275"
"N18",2016,"August","Wed",11,"1328"
"N18",2016,"August","Wed",12,"1331"
"N18",2016,"August","Wed",13,"1361"
"N18",2016,"August","Wed",14,"1390"
"N18",2016,"August","Wed",15,"1372"
"N18",2016,"August","Wed",16,"1473"
"N18",2016,"August","Wed",17,"1553"
"N18",2016,"August","Wed",18,"1718"
"N18",2016,"August","Wed",19,"1326"
"N18",2016,"August","Wed",20,"905"
"N18",2016,"August","Wed",21,"653"
"N18",2016,"August","Wed",22,"429"
"N18",2016,"August","Wed",23,"272"
"N18",2016,"August","Thu",0,"159"
"N18",2016,"August","Thu",1,"93"
"N18",2016,"August","Thu",2,"78"
"N18",2016,"August","Thu",3,"76"
"N18",2016,"August","Thu",4,"67"
"N18",2016,"August","Thu",5,"152"
"N18",2016,"August","Thu",6,"593"
"N18",2016,"August","Thu",7,"1318"
"N18",2016,"August","Thu",8,"1280"
"N18",2016,"August","Thu",9,"1184"
"N18",2016,"August","Thu",10,"1271"
"N18",2016,"August","Thu",11,"1218"
"N18",2016,"August","Thu",12,"930"
"N18",2016,"August","Thu",13,"1113"
"N18",2016,"August","Thu",14,"1125"
"N18",2016,"August","Thu",15,"1212"
"N18",2016,"August","Thu",16,"1165"
"N18",2016,"August","Thu",17,"1738"
"N18",2016,"August","Thu",18,"1785"
"N18",2016,"August","Thu",19,"1352"
"N18",2016,"August","Thu",20,"1060"
"N18",2016,"August","Thu",21,"739"
"N18",2016,"August","Thu",22,"515"
"N18",2016,"August","Thu",23,"282"
"N18",2016,"August","Fri",0,"190"
"N18",2016,"August","Fri",1,"103"
"N18",2016,"August","Fri",2,"66"
"N18",2016,"August","Fri",3,"46"
"N18",2016,"August","Fri",4,"68"
"N18",2016,"August","Fri",5,"160"
"N18",2016,"August","Fri",6,"582"
"N18",2016,"August","Fri",7,"1212"
"N18",2016,"August","Fri",8,"1154"
"N18",2016,"August","Fri",9,"1228"
"N18",2016,"August","Fri",10,"1209"
"N18",2016,"August","Fri",11,"1049"
"N18",2016,"August","Fri",12,"1050"
"N18",2016,"August","Fri",13,"1208"
"N18",2016,"August","Fri",14,"1236"
"N18",2016,"August","Fri",15,"1486"
"N18",2016,"August","Fri",16,"1590"
